id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,687
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,687
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,697
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,697
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,713
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,713
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,721
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,721
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,756
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,756
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,782
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,782
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,799
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,799
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,801
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,801
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,806
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,806
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,True,4,807
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,807
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,27
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,83
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,101
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,102
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,103
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,104
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,105
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,106
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,107
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,108
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,109
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,110
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,111
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,112
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,113
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,114
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,115
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,116
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,117
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,118
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,120
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,121
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,122
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,123
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,124
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,125
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,126
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,127
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,128
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,129
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,130
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,131
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,132
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,133
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,134
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,136
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,137
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,748
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,797
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,810
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,819
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,823
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,824
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,826
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,138
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,139
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,140
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,141
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,142
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,143
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,144
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,145
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,146
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,147
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,148
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,149
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,150
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,151
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,152
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,153
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,154
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,155
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,156
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,157
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,158
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,159
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,160
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,161
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,162
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,163
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,164
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,165
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,166
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,167
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,169
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,170
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,171
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,172
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,173
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,174
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,175
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,176
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,177
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,178
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,179
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,180
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,181
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,744
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,761
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,783
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,795
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,220
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,220
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,221
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,221
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,222
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,222
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,223
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,223
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,224
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,224
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,225
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,225
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,226
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,226
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,227
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,227
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,228
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,228
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,229
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,229
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,230
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,230
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,231
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,231
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,232
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,232
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,233
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,233
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,234
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,234
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,235
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,235
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,236
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,236
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,237
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,237
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,238
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,238
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,239
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,239
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,240
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,240
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,241
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,241
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,244
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,244
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,245
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,245
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,246
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,246
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,247
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,247
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,248
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,248
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,249
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,249
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,250
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,250
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,251
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,251
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,252
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,252
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,453
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,453
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,672
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,672
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,743
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,743
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,789
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,789
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,803
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,803
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,829
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,829
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,833
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,833
365,2562259,7,,18,,37,False,0,False,2026-05-19T19:15:00Z,Gameweek 37,True,3,834
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,834
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,253
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,254
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,255
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,256
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,257
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,258
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,259
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,261
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,262
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,263
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,264
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,265
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,267
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,268
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,269
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,270
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,271
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,272
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,273
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,274
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,275
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,276
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,277
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,278
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,279
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,280
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,281
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,282
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,283
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,284
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,285
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,286
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,580
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,654
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,677
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,690
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,712
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,723
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,732
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,762
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,773
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,780
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,793
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,798
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,242
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,243
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,287
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,288
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,289
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,290
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,291
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,292
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,293
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,294
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,295
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,296
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,297
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,298
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,299
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,300
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,301
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,302
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,303
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,304
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,305
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,306
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,307
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,308
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,309
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,310
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,311
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,312
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,313
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,419
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,630
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,667
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,704
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,705
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,707
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,728
379,2562273,18,,9,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,779
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,314
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,315
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,316
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,317
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,318
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,319
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,320
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,321
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,322
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,323
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,324
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,325
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,327
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,328
